# Sale: Tokyo_Game_Show
# EndDate: 2026-09-24
# Created: 2026-09-19T09:05:12.375Z
# Total: 605
"№","Название","Скидка/Список","ID игры","Платформа","Предзаказ","Обычная цена","Скидка %","Новая цена","Дата окончания","Цены изданий","Рус. озвучка","Рус. текст","Подписки","Ссылка","Дата релиза","Жанр","PEGI"
"1027","Tools Up!","Tokyo_Game_Show","CUSA17242","PS4","Нет","699,00 TL","80%","139,80 TL","2026-09-24","Tools Up! - The Renovation Spree Bundle: 1.160,00 TL; Tools Up!: 699,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/234898","2019-12-02","Casual","PEGI_3"
"2454","NARUTO SHIPPUDEN: Ultimate Ninja STORM 2","Tokyo_Game_Show","CUSA07162","PS4","Нет","699,00 TL","50%","349,50 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/203143","2017-08-24","Fighting","PEGI_12"
"2151","Builder Simulator","Tokyo_Game_Show","CUSA44625","PS4","Нет","875,00 TL","55%","393,75 TL","2026-09-24","Frozen Way Tri-Bundle: 1.749,00 TL; Builder Liquidator Bundle: 1.229,00 TL; Builder Simulator: 875,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10008859","2023-10-09","Casual","PEGI_3"
"7474","I Am Future: Cozy Apocalypse Survival","Tokyo_Game_Show","PPSA28867","PS5","Нет","849,00 TL","60%","339,60 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10014424","2026-01-08","Simulation","PEGI_3"
"3843","40 Sports Games in 1","Tokyo_Game_Show","PPSA30284","PS4, PS5","Нет","1.299,00 TL","50%","649,50 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10015240","2025-08-28","Sport","PEGI_7"
"2724","Teenage Mutant Ninja Turtles: The","Tokyo_Game_Show","PPSA04490","PS4, PS5","Нет","1.399,00 TL","60%","559,60 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10003357","2022-08-30","Fighting","PEGI_12"
"1595","Far Lands","Tokyo_Game_Show","PPSA23730","PS5","Нет","649,00 TL","20%","519,20 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10011344","2026-07-29","Action","PEGI_16"
"2441","Kill It With Fire VR","Tokyo_Game_Show","PPSA08718","PS4, PS5","Нет","525,00 TL","75%","131,25 TL","2026-09-24","Kill It With Fire VR: 525,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10005532","2023-11-07","Adventure","PEGI_7"
"2065","Dakar 18","Tokyo_Game_Show","CUSA11741","PS4","Нет","879,00 TL","85%","131,85 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/231860","2018-10-25","Driving/Racing","PEGI_3"
"2380","Digimon Survive","Tokyo_Game_Show","CUSA18242","PS4","Нет","1.749,00 TL","84%","279,84 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/232350","2022-08-28","Adventure","PEGI_12"
"1582","Welcome to ParadiZe","Tokyo_Game_Show","PPSA09257","PS5","Нет","1.399,00 TL","65%","489,65 TL","2026-09-24","Standard Edition: 1.399,00 TL; Zombot Edition: 1.749,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10005724","2024-02-29","Action","PEGI_18"
"3084","Bionic Bay","Tokyo_Game_Show","PPSA23767","PS5","Нет","699,00 TL","75%","174,75 TL","2026-09-24","Bionic Bay: Deluxe Edition: 875,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10011377","2025-04-17","Puzzle","PEGI_12"
"2116","Worms Rumble","Tokyo_Game_Show","PPSA01526","PS4, PS5","Нет","529,00 TL","80%","105,80 TL","2026-09-24","Worms Rumble PS4 & PS5: 529,00 TL; Digital Deluxe Edition: 153,80 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10000898","2020-11-30","Strategy","PEGI_7"
"1807","The Beast Inside","Tokyo_Game_Show","PPSA10718","PS5","Нет","875,00 TL","80%","175,00 TL","2026-09-24","The Beast Inside: 875,00 TL; The Beast Inside: 875,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10006325","2022-11-29","Action","PEGI_18"
"1134","RIDE","Tokyo_Game_Show","CUSA01558","PS4","Нет","69,90 TL","90%","129,90 TL","2026-09-24","","Да","Да","","https://store.playstation.com/en-tr/concept/203782","2015-04-09","Driving/Racing","PEGI_3"
"2361","Tinykin","Tokyo_Game_Show","PPSA05407","PS4, PS5","Нет","875,00 TL","75%","218,75 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10003847","2022-08-30","Adventure","PEGI_3"
"6556","Exoprimal","Tokyo_Game_Show","PPSA01623","PS4, PS5","Нет","2.099,00 TL","84%","335,84 TL","2026-09-24","Standard Edition: 2.099,00 TL; Deluxe Edition: 2.499,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10001095","2023-07-13","Shooter","PEGI_16"
"2458","Endzone - A World Apart","Tokyo_Game_Show","PPSA03662","PS5","Нет","1.749,00 TL","90%","174,90 TL","2026-09-24","Survivor Edition: 1.749,00 TL; Complete Edition: 1.925,00 TL; Survivor Edition PS4: 1.749,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10002515","2022-05-18","Strategy","PEGI_12"
"1172","House Flipper VR","Tokyo_Game_Show","PPSA23487","PS5","Нет","525,00 TL","60%","210,00 TL","2026-09-24","House Flipper VR: 525,00 TL; House Flipper VR: 525,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10003236","2024-10-21","Casual","PEGI_3"
"2169","Vampire: The Masquerade - Justice","Tokyo_Game_Show","PPSA16432","PS5","Нет","1.049,00 TL","80%","209,80 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10008364","2023-11-01","Role Playing Games","PEGI_18"
"2109","Guns Gore and Cannoli 2","Tokyo_Game_Show","CUSA08317","PS4","Нет","455,00 TL","50%","227,50 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/228733","2018-08-14","Action","PEGI_16"
"1919","Murdered: Soul Suspect","Tokyo_Game_Show","CUSA00342","PS4","Нет","699,00 TL","70%","209,70 TL","2026-09-24","","Да","Да","","https://store.playstation.com/en-tr/concept/202950","2014-06-05","Action","PEGI_16"
"7272","Hellpoint","Tokyo_Game_Show","PPSA05588","PS4, PS5","Нет","1.229,00 TL","75%","262,25 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/235113","2022-07-12","Action","PEGI_12"
"2881","Killing Floor 2","Tokyo_Game_Show","CUSA05179","PS4","Нет","1.049,00 TL","25%","1.049,25 TL","2026-09-24","Ultimate Edition: 2.099,00 TL; Double Feature: 1.399,00 TL","Да","Да","PS Plus Extra","https://store.playstation.com/en-tr/concept/221915","2016-11-17","Action","PEGI_18"
"1868","City of Hunger VR","Tokyo_Game_Show","PPSA34456","PS5","Нет","537,00 TL","45%","295,35 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10017609","2026-01-20","Horror","PEGI_18"
"6010","Demeo","Tokyo_Game_Show","PPSA10635","PS5","Нет","1.399,00 TL","20%","1.119,20 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10005676","2023-02-21","Role Playing Games","PEGI_7"
"1921","Infinity Strash: DRAGON QUEST The Adventure of Dai","Tokyo_Game_Show","PPSA09452","PS4, PS5","Нет","1.149,00 TL","60%","459,60 TL","2026-09-24","Standard Edition: 1.149,00 TL; Digital Deluxe Edition: 1.259,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10005547","2023-09-27","Action","PEGI_12"
"5948","DEAD RISING 2 Off The Record","Tokyo_Game_Show","CUSA04673","PS4","Нет","699,00 TL","75%","174,75 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/212419","2016-09-12","Action","PEGI_18"
"1321","Flesh Made Fear","Tokyo_Game_Show","PPSA35689","PS5","Нет","849,00 TL","20%","679,20 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10018392","2026-06-24","Horror","PEGI_18"
"5529","Cities: VR","Tokyo_Game_Show","PPSA10723","PS5","Нет","1.049,00 TL","85%","157,35 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10005974","2023-02-21","Simulation","PEGI_3"
"1859","Supermarket Owner Simulator: Business","Tokyo_Game_Show","PPSA31125","PS5","Нет","274,50 TL","30%","318,50 TL","2026-09-24","Supermarket Owner Simulator: Business: 274,50 TL; Supermarket Owner Simulator: Business: 455,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10011190","2025-07-31","Simulation","PEGI_3"
"1099","The Escapists 2","Tokyo_Game_Show","CUSA06244","PS4","Нет","192,25 TL","80%","189,00 TL","2026-09-24","The Escapists 2 - Game of the Year Edition: 945,00 TL; The Escapists 2: 192,25 TL; The Escapists  + The Escapists 2: 239,80 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/222885","2017-08-22","Role Playing Games","PEGI_7"
"3845","63 Days","Tokyo_Game_Show","PPSA21022","PS5","Нет","1.499,00 TL","60%","599,60 TL","2026-09-24","63 Days: 1.499,00 TL; 63 Days: 1.299,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10010193","2024-09-26","Strategy","PEGI_18"
"5774","CRYSTAR","Tokyo_Game_Show","PPSA20766","PS5","Нет","849,00 TL","80%","169,80 TL","2026-09-24","Standard Edition: 849,00 TL; CRYSTAR: 849,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/228691","2024-12-04","Role Playing Games","PEGI_12"
"1803","Spray Paint Simulator","Tokyo_Game_Show","PPSA27129","PS5","Нет","525,00 TL","25%","393,75 TL","2026-09-24","Spray Paint Simulator: 525,00 TL; Spray Paint Simulator: 525,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10013245","2025-05-29","Simulation","PEGI_3"
"2353","Tails of Iron","Tokyo_Game_Show","PPSA03777","PS4, PS5","Нет","879,00 TL","88%","105,48 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10002244","2021-09-17","Action","PEGI_16"
"878","New Super Lucky's Tale","Tokyo_Game_Show","PPSA34823","PS5","Нет","1.039,20 TL","85%","194,85 TL","2026-09-24","New Super Lucky's Tale: 1.039,20 TL; New Super Lucky's Tale: 1.299,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10000800","2026-03-26","Family","PEGI_3"
"1406","SAMURAI WARRIORS 4","Tokyo_Game_Show","CUSA00783","PS4","Нет","879,00 TL","40%","527,40 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/204492","2014-11-18","Action","PEGI_16"
"5765","Crypt Custodian","Tokyo_Game_Show","PPSA22452","PS4, PS5","Нет","849,00 TL","35%","551,85 TL","2026-09-24","Full Game: 849,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10010746","2024-08-27","Adventure","PEGI_7"
"1153","Waterpark Simulator 25","Tokyo_Game_Show","PPSA34388","PS5","Нет","235,95 TL","45%","235,95 TL","2026-09-24","Waterpark Simulator 25: 235,95 TL; Waterpark Simulator 25: 429,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10016856","2025-11-19","Adventure","PEGI_3"
"1092","Incantation","Tokyo_Game_Show","PPSA32745","PS5","Нет","1.079,00 TL","25%","809,25 TL","2026-09-24","Incantation: 1.079,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10016664","2026-04-07","Adventure","PEGI_16"
"4180","Ancestors Legacy","Tokyo_Game_Show","CUSA14954","PS4","Нет","1.499,00 TL","75%","374,75 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/233418","2019-08-12","Strategy","PEGI_18"
"2364","Hellsweeper VR","Tokyo_Game_Show","PPSA13547","PS5","Нет","849,00 TL","65%","297,15 TL","2026-09-24","Standard Edition: 849,00 TL; Deluxe Edition: 1.079,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10007254","2023-09-20","Action","PEGI_18"
"2190","Guns, Gore and Cannoli","Tokyo_Game_Show","CUSA03051","PS4","Нет","349,00 TL","50%","174,50 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/201805","2015-12-08","Action","PEGI_16"
"2002","Chicory: A Colorful Tale","Tokyo_Game_Show","PPSA03040","PS4, PS5","Нет","849,00 TL","50%","424,50 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10002468","2021-06-10","Adventure","PEGI_7"
"3220","Leisure Suit Larry - Wet Dreams Don't Dry Happy","Tokyo_Game_Show","CUSA14458","PS4","Нет","1.399,00 TL","90%","139,90 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/232684","2019-06-12","Adventure","PEGI_18"
"3651","Blood Omen: Legacy of Kain","Tokyo_Game_Show","PPSA24270","PS4, PS5","Нет","349,00 TL","50%","174,50 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10011076","2024-11-19","Action","PEGI_18"
"2274","The Council - Complete Season","Tokyo_Game_Show","CUSA10766","PS4","Нет","529,00 TL","70%","158,70 TL","2026-09-24","The Council - Complete Season: 529,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/231166","2018-03-12","Role Playing Games","PEGI_16"
"5310","Capcom","Tokyo_Game_Show","CUSA33213","PS4","Нет","1.299,00 TL","50%","649,50 TL","2026-09-24","Capcom Fighting Collection: 1.299,00 TL; Capcom Fighting Collection 1 + 2 Bundle: 2.579,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10004083","2022-06-23","Fighting","PEGI_16"
"7833","Knowledge, or know Lady","Tokyo_Game_Show","PPSA30883","PS5","Нет","649,00 TL","30%","454,30 TL","2026-09-24","Knowledge, or know Lady: 649,00 TL; Knowledge, or know Lady: 649,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10013320","2025-08-08","Simulation","PEGI_16"
"2900","Oxide Room 104","Tokyo_Game_Show","PPSA07653","PS5","Нет","1.049,00 TL","85%","157,35 TL","2026-09-24","Oxide Room 104: 1.049,00 TL; Oxide Room 104: 879,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10004255","2022-06-16","Horror","PEGI_18"
"2489","Children of Morta","Tokyo_Game_Show","CUSA10646","PS4","Нет","949,00 TL","25%","949,00 TL","2026-09-24","Complete Edition: 236,25 TL","Нет","Да","PS Plus Extra","https://store.playstation.com/en-tr/concept/231069","2019-10-14","Action","PEGI_12"
"916","Unspottable","Tokyo_Game_Show","CUSA27632","PS4","Нет","699,00 TL","50%","349,50 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10001076","2021-06-16","Casual","PEGI_3"
"3104","Super Meat Boy Forever","Tokyo_Game_Show","CUSA27278","PS4","Нет","215,00 TL","90%","21,50 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/234606","2021-04-15","Action","PEGI_12"
"757","WHAT THE GOLF?","Tokyo_Game_Show","PPSA07441","PS4, PS5","Нет","595,00 TL","50%","297,50 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10002260","2024-03-14","Casual","PEGI_3"
"7420","How 2 Escape","Tokyo_Game_Show","PPSA15229","PS5","Нет","525,00 TL","60%","210,00 TL","2026-09-24","How 2 Escape: 525,00 TL; How 2 Escape: 525,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10007914","2023-08-30","Adventure","PEGI_7"
"1790","RAGE 2","Tokyo_Game_Show","CUSA10300","PS4","Нет","279,80 TL","80%","499,80 TL","2026-09-24","Deluxe Edition: 2.499,00 TL","Да","Да","PS Plus Extra","https://store.playstation.com/en-tr/concept/229997","2019-05-13","Action","PEGI_18"
"1222","Atelier Marie Remake: The Alchemist of Salburg","Tokyo_Game_Show","PPSA10907","PS4, PS5","Нет","1.749,00 TL","60%","699,60 TL","2026-09-24","Standard Edition: 1.749,00 TL; Digital Deluxe Edition: 2.275,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10006379","2023-07-12","Role Playing Games","PEGI_12"
"887","SAMURAI WARRIORS 4 Empires","Tokyo_Game_Show","CUSA03984","PS4","Нет","1.749,00 TL","60%","699,60 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/229579","2016-04-07","Action","PEGI_12"
"4173","Amnesia: Rebirth","Tokyo_Game_Show","CUSA19272","PS4","Нет","999,00 TL","80%","199,80 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10000474","2020-10-19","Adventure","PEGI_18"
"2796","ClusterTruck","Tokyo_Game_Show","CUSA06489","PS4","Нет","525,00 TL","75%","131,25 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/224825","2016-09-29","Action","PEGI_3"
"7870","LABYRINTH OF THE DEMON KING","Tokyo_Game_Show","PPSA12424","PS4, PS5","Нет","699,00 TL","25%","524,25 TL","2026-09-24","LABYRINTH OF THE DEMON KING: 699,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10006880","2025-05-13","Action","PEGI_18"
"1260","Not For Broadcast","Tokyo_Game_Show","CUSA30757","PS4","Нет","875,00 TL","75%","218,75 TL","2026-09-24","Standard Edition: 875,00 TL; Complete Edition: 1.399,00 TL","Да","Да","","https://store.playstation.com/en-tr/concept/10003940","2023-03-23","Simulation","PEGI_18"
"3216","DOOM 64","Tokyo_Game_Show","CUSA16296","PS4","Нет","175,00 TL","60%","70,00 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/234454","2020-03-19","Shooter","PEGI_16"
"1079","Furi","Tokyo_Game_Show","PPSA06146","PS4, PS5","Нет","699,00 TL","70%","209,70 TL","2026-09-24","Furi: 699,00 TL; Modore Edition: 262,50 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/217102","2022-05-17","Action","PEGI_16"
"929","Lost in Random: The Eternal Die","Tokyo_Game_Show","PPSA24579","PS5","Нет","1.079,00 TL","50%","539,50 TL","2026-09-24","Lost in Random: The Eternal Die: 1.079,00 TL; GODBREAKERS & Lost in Random: The Eternal Die bundle: 1.749,00 TL; Fortune Edition: 1.246,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10011792","2025-06-17","Action","PEGI_7"
"3281","Onee Chanbara Origin","Tokyo_Game_Show","CUSA20273","PS4","Нет","1.749,00 TL","66%","594,66 TL","2026-09-24","Onee Chanbara Origin Deluxe Edition: 2.099,00 TL","Нет","Нет","PS Plus Extra","https://store.playstation.com/en-tr/concept/10000832","2020-10-13","Action","PEGI_18"
"1301","Bendy: Lone Wolf","Tokyo_Game_Show","PPSA28609","PS4, PS5","Нет","849,00 TL","35%","551,85 TL","2026-09-24","Bendy: Lone Wolf - PS4 & PS5: 849,00 TL; Bendy: Ink Demon's Collection: 1.634,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10014263","2025-08-15","Action","PEGI_12"
"1344","SILLY POLLY BEAST","Tokyo_Game_Show","PPSA32694","PS4, PS5","Нет","849,00 TL","20%","679,20 TL","2026-09-24","SILLY POLLY BEAST: 849,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10016634","2025-10-28","Adventure","PEGI_16"
"5969","Death's Gambit: Afterlife","Tokyo_Game_Show","CUSA05987","PS4","Нет","849,00 TL","50%","424,50 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/222833","2018-08-13","Action","PEGI_16"
"2238","Mayhem Brawler","Tokyo_Game_Show","PPSA14463","PS4, PS5","Нет","849,00 TL","75%","212,25 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10002637","2023-05-23","Action","PEGI_12"
"2391","GOD EATER 2 Rage Burst","Tokyo_Game_Show","CUSA03370","PS4","Нет","1.749,00 TL","84%","279,84 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/213539","2016-08-29","Role Playing Games","PEGI_12"
"3898","Absolver: Downfall","Tokyo_Game_Show","CUSA06391","PS4","Нет","1.299,00 TL","80%","259,80 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/222909","2017-08-28","Action","PEGI_12"
"1520","Cafe Owner Simulator","Tokyo_Game_Show","CUSA44661","PS4","Нет","699,00 TL","70%","209,70 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10008941","2024-01-18","Simulation","PEGI_3"
"6280","Dungeon Defenders: Awakened","Tokyo_Game_Show","CUSA30697","PS4","Нет","1.299,00 TL","50%","649,50 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10003703","2022-05-24","Strategy","PEGI_7"
"5498","Chornobyl Liquidators","Tokyo_Game_Show","PPSA25715","PS5","Нет","699,00 TL","40%","419,40 TL","2026-09-24","Liquidator Hairdresser Bundle: 1.149,00 TL; Chornobyl Liquidators: 699,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10012328","2025-03-11","Adventure","PEGI_16"
"3839","30 Sport Games in 1","Tokyo_Game_Show","PPSA17626","PS5","Нет","879,00 TL","80%","175,80 TL","2026-09-24","30 Sport Games in 1: 879,00 TL; 30 Sport Games in 1: 875,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10008873","2023-11-05","Sport","PEGI_7"
"2495","Helicopter Flight Simulator","Tokyo_Game_Show","CUSA49761","PS4","Нет","525,00 TL","60%","210,00 TL","2026-09-24","Helicopter Flight Simulator: 356,95 TL; Helicopter Flight Simulator: 525,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10011639","2024-10-14","Adventure","PEGI_3"
"1640","Warzone Chronicles: Virtual Warfare Shooter","Tokyo_Game_Show","CUSA52852","PS4","Нет","525,00 TL","55%","236,25 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10013665","2025-02-10","Shooter","PEGI_16"
"2297","Top Gun Air Combat","Tokyo_Game_Show","CUSA31973","PS4","Нет","315,00 TL","30%","220,50 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10004353","2022-01-21","Shooter","PEGI_7"
"5066","Bloodshed","Tokyo_Game_Show","PPSA30792","PS4, PS5","Нет","549,00 TL","50%","274,50 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10015521","2025-10-23","Action","PEGI_16"
"5072","Bloons TD 5","Tokyo_Game_Show","CUSA08065","PS4","Нет","559,00 TL","30%","391,30 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/227087","2017-10-19","Strategy","PEGI_3"
"2035","Vagrus - The Riven Realms","Tokyo_Game_Show","PPSA25220","PS5","Нет","1.259,00 TL","50%","629,50 TL","2026-09-24","Extended Edition: 1.259,00 TL; Praetor Edition: 4.299,00 TL; Centurion Edition: 939,60 TL; Extended Edition: 1.259,00 TL; Praetor Edition: 3.899,00 TL; Centurion Edition: 939,60 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10012079","2025-03-31","Role Playing Games","PEGI_16"
"2176","Unplugged - Air Guitar","Tokyo_Game_Show","PPSA11149","PS5","Нет","699,00 TL","75%","174,75 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10006490","2023-02-21","Music/Rhythm","PEGI_12"
"7309","Hidden Cats in Christmas","Tokyo_Game_Show","PPSA34913","PS5","Нет","171,00 TL","30%","119,70 TL","2026-09-24","Hidden Cats in Christmas: 171,00 TL; Hidden Cats in Christmas: 171,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10017901","2026-02-04","Puzzle","PEGI_3"
"1853","Grand Rush: Highway Car Traffic Racing Simulator","Tokyo_Game_Show","CUSA48927","PS4","Нет","455,00 TL","35%","295,75 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10011053","2024-08-01","Casual","PEGI_3"
"6174","DORAEMON STORY OF SEASONS","Tokyo_Game_Show","CUSA18501","PS4","Нет","1.749,00 TL","70%","524,70 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/235336","2020-09-03","Adventure","PEGI_3"
"1705","SAMURAI WARRIORS 4-II","Tokyo_Game_Show","CUSA02855","PS4","Нет","1.749,00 TL","70%","524,70 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/229580","2015-10-30","Action","PEGI_16"
"2431","Hairdresser Simulator","Tokyo_Game_Show","PPSA23595","PS5","Нет","499,00 TL","45%","274,45 TL","2026-09-24","Hairdresser Simulator: 499,00 TL; Hairdresser Builder Bundle: 1.229,00 TL","Нет","Да","","https://store.playstation.com/en-tr/concept/10010160","2024-07-25","Simulator","PEGI_3"
"1776","I Was a Teenage Exocolonist","Tokyo_Game_Show","PPSA08519","PS4, PS5","Нет","1.079,00 TL","50%","539,50 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10005431","2022-08-25","Role Playing Games","PEGI_12"
"1380","The Coma 3: Bloodlines","Tokyo_Game_Show","PPSA36381","PS4, PS5","Нет","649,00 TL","20%","519,20 TL","2026-09-24","","Нет","Да","","https://store.playstation.com/en-tr/concept/10018797","2026-04-30","Adventure","PEGI_12"
"2524","Kona","Tokyo_Game_Show","PPSA05383","PS4, PS5","Нет","525,00 TL","85%","78,75 TL","2026-09-24","Kona VR Bundle: 139,80 TL; Kona: 525,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/227161","2021-12-07","Adventure","PEGI_16"
"6394","Egypt City Builder","Tokyo_Game_Show","CUSA55861","PS4","Нет","649,00 TL","45%","356,95 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10016167","2025-08-28","Casual","PEGI_12"
"3507","Ultros","Tokyo_Game_Show","PPSA14348","PS4, PS5","Нет","879,00 TL","75%","219,75 TL","2026-09-24","Ultros (PS4 & PS5): 879,00 TL; Deluxe Edition: 1.199,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10003373","2024-02-12","Adventure","PEGI_16"
"6500","Eternal Exodus","Tokyo_Game_Show","PPSA37008","PS4, PS5","Нет","849,00 TL","25%","636,75 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/234280","2026-04-11","Role Playing Games","PEGI_7"
"2263","The Legacy of Griselda","Tokyo_Game_Show","PPSA35248","PS5","Нет","649,00 TL","25%","486,75 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10018001","2026-02-19","Role Playing Games","PEGI_7"
"1367","WARRIORS ALL-STARS","Tokyo_Game_Show","CUSA07903","PS4","Нет","2.099,00 TL","80%","419,80 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/227168","2017-09-29","Action","PEGI_12"
"1738","TCG Card Market Simulator","Tokyo_Game_Show","PPSA31410","PS5","Нет","274,50 TL","60%","182,00 TL","2026-09-24","TCG Card Market Simulator: 274,50 TL; TCG Card Market Simulator: 455,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10012498","2025-08-21","Strategy","PEGI_3"
"7056","Goodnight Universe","Tokyo_Game_Show","PPSA29727","PS5","Нет","849,00 TL","30%","594,30 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10014923","2025-11-11","Adventure","PEGI_12"
"2186","Masters Bowling HD","Tokyo_Game_Show","PPSA29514","PS5","Нет","349,00 TL","30%","244,30 TL","2026-09-24","Masters Bowling HD: 349,00 TL; Masters Bowling HD: 349,00 TL","Нет","Нет","","https://store.playstation.com/en-tr/concept/10014826","2025-04-04","Sport","PEGI_3"
"2268","Scott Pilgrim vs. The World: The Game","Tokyo_Game_Show","CUSA20078","PS4","Нет","649,00 TL","60%","259,60 TL","2026-09-24","","Нет","Нет","","https://store.playstation.com/en-tr/concept/10000698","2021-01-13","Unique","PEGI_12"
